asset_id,asset_type,location,latitude,longitude,project_code,phase,status,design_date,install_date,last_updated
AST15029,rail,Unknown,41.65534120705805,-87.72141542943584,INFRA003,Construction,Installed,2024-01-04,2024-03-27,2024-06-08
AST15030,rail,Unknown,41.65549354124637,-87.7215750362586,INFRA001,Design,Planned,2024-02-23,,2024-02-23
AST15031,rail,Unknown,41.6698879,-87.72525235,INFRA002,Construction,Installed,2024-01-29,2024-03-29,2024-09-18
AST15032,rail,Unknown,41.67042895,-87.72645854999999,INFRA002,Construction,Installed,2024-01-31,2024-03-07,2024-07-30
AST15033,rail,Unknown,41.654577709374585,-87.71726661129118,INFRA001,Design,Planned,2024-02-01,,2024-02-01
AST15034,rail,Unknown,41.65309645920328,-87.72106299445633,INFRA002,Design,Planned,2024-02-11,,2024-02-11
AST15035,rail,Unknown,41.65664820294479,-87.70460251516452,INFRA002,Operation,Active,2024-02-27,2024-04-06,2024-07-16
AST15036,rail,Unknown,41.65834544912804,-87.72157523441896,INFRA003,Operation,Active,2024-02-27,2024-05-20,2024-07-20
AST15037,rail,Unknown,41.65869851929223,-87.72258082109013,INFRA002,Construction,Installed,2024-02-16,2024-04-06,2024-09-27
AST15038,rail,Indiana Harbor Belt Mainline,41.65402925705112,-87.6894924043366,INFRA002,Operation,Active,2024-01-30,2024-03-18,2024-05-21
AST15039,rail,Indiana Harbor Belt Mainline,41.65504425340991,-87.69140444677836,INFRA001,Design,Planned,2024-02-01,,2024-02-01
AST15040,rail,Indiana Harbor Belt Mainline,41.65500815,-87.69143224999998,INFRA001,Decommissioned,Retired,2024-02-03,2024-05-02,2024-06-20
AST15041,rail,Indiana Harbor Belt Mainline,41.653999697035346,-87.68953283670979,INFRA002,Construction,Installed,2024-02-08,2024-04-23,2024-08-05
AST15042,rail,Unknown,41.76748679248439,-87.78234585918237,INFRA002,Design,Planned,2024-02-16,,2024-02-16
AST15043,rail,Unknown,41.7680408357495,-87.78118809138294,INFRA002,Construction,Installed,2024-01-03,2024-03-27,2024-05-07
AST15044,rail,Unknown,41.76847385103485,-87.76917864572103,INFRA003,Decommissioned,Retired,2024-02-27,2024-05-13,2024-09-10
AST15045,rail,Unknown,41.76813567261173,-87.76948349981201,INFRA002,Operation,Active,2024-02-27,2024-05-08,2024-10-17
AST15046,rail,Unknown,41.76518630864481,-87.77828606764801,INFRA003,Operation,Active,2024-01-25,2024-03-08,2024-06-28
AST15047,rail,Unknown,41.76771737611458,-87.77155524793871,INFRA001,Operation,Active,2024-01-10,2024-03-11,2024-07-31
AST15048,rail,Unknown,41.76673651949715,-87.778903281671,INFRA002,Operation,Active,2024-02-29,2024-05-14,2024-10-26
AST15049,rail,Unknown,41.76835993997064,-87.76897245416724,INFRA001,Operation,Active,2024-01-24,2024-02-24,2024-03-30
AST15050,rail,Unknown,41.76712178025622,-87.78813751029686,INFRA003,Design,Planned,2024-02-21,,2024-02-21
AST15051,rail,Unknown,41.766839143276265,-87.7952020320017,INFRA003,Decommissioned,Retired,2024-01-27,2024-03-05,2024-04-11
AST15052,rail,Unknown,41.76805387123616,-87.78106001880538,INFRA001,Operation,Active,2024-02-20,2024-05-19,2024-08-01
AST15053,rail,Unknown,41.76798861438021,-87.77896327152494,INFRA003,Operation,Active,2024-02-19,2024-04-23,2024-06-20
AST15054,rail,Unknown,41.76803117745397,-87.77899681097628,INFRA002,Design,Planned,2024-01-16,,2024-01-16
AST15055,rail,Unknown,41.76758208240771,-87.78718709824301,INFRA003,Operation,Active,2024-01-15,2024-02-27,2024-05-09
AST15056,rail,Unknown,41.76770805651591,-87.78897827337435,INFRA003,Construction,Installed,2024-01-07,2024-03-27,2024-05-12
AST15057,rail,Unknown,41.76768959388702,-87.78861897957907,INFRA001,Construction,Installed,2024-01-15,2024-04-13,2024-07-18
AST15058,rail,Unknown,41.76781109328825,-87.76980074155126,INFRA001,Operation,Active,2024-02-20,2024-05-11,2024-07-01
AST15059,rail,Unknown,41.767102009810195,-87.78889698358823,INFRA001,Operation,Active,2024-01-18,2024-03-20,2024-08-20
AST15060,rail,Unknown,41.76762660757097,-87.78704255973996,INFRA003,Construction,Installed,2024-01-27,2024-03-25,2024-07-16
AST15061,rail,Unknown,41.766640621034234,-87.79691250856375,INFRA003,Design,Planned,2024-01-30,,2024-01-30
AST15062,rail,Unknown,41.768122940597834,-87.77140897610016,INFRA001,Construction,Installed,2024-01-17,2024-03-29,2024-05-31
AST15063,rail,Unknown,41.76729375627385,-87.78805670197715,INFRA002,Operation,Active,2024-02-14,2024-04-04,2024-08-25
AST15064,rail,Unknown,41.76788143106235,-87.77018966343356,INFRA001,Operation,Active,2024-01-11,2024-03-05,2024-04-19
AST15065,rail,Unknown,41.76863083824094,-87.76941328955999,INFRA001,Decommissioned,Retired,2024-01-01,2024-03-29,2024-06-16
AST15066,rail,Unknown,41.76517453279823,-87.79356520200801,INFRA003,Operation,Active,2024-01-10,2024-04-09,2024-07-22
AST15067,rail,Unknown,41.76784025731043,-87.78118552284005,INFRA003,Operation,Active,2024-01-23,2024-03-02,2024-05-08
AST15068,rail,Unknown,41.76500358053949,-87.79597503324743,INFRA001,Design,Planned,2024-02-12,,2024-02-12
AST15069,rail,Unknown,41.76716171401563,-87.78906109215325,INFRA003,Operation,Active,2024-01-14,2024-02-19,2024-04-18
AST15070,rail,Unknown,41.767963141911515,-87.76985265019643,INFRA003,Design,Planned,2024-02-07,,2024-02-07
AST15071,rail,Unknown,41.76732631621855,-87.78808368222388,INFRA001,Decommissioned,Retired,2024-02-03,2024-04-09,2024-08-13
AST15072,rail,Unknown,41.76748071877296,-87.78729029531692,INFRA002,Construction,Installed,2024-01-16,2024-02-26,2024-04-24
AST15073,rail,Unknown,41.7674494496214,-87.78723892129501,INFRA002,Operation,Active,2024-01-10,2024-03-15,2024-05-28
AST15074,rail,Unknown,41.76764313254611,-87.7874614430731,INFRA001,Operation,Active,2024-02-22,2024-05-14,2024-09-04
AST15075,rail,Unknown,41.76767353196794,-87.78825966848333,INFRA002,Construction,Installed,2024-02-23,2024-05-16,2024-10-25
AST15076,rail,Unknown,41.767394832745175,-87.78758257268497,INFRA002,Design,Planned,2024-01-21,,2024-01-21
AST15077,rail,Unknown,41.767239166027736,-87.78834790347732,INFRA003,Decommissioned,Retired,2024-02-06,2024-04-28,2024-07-09
AST15078,rail,Unknown,41.76650758599234,-87.7849132217289,INFRA001,Operation,Active,2024-02-17,2024-04-18,2024-06-13
AST15079,rail,Unknown,41.76667230028945,-87.78543988126873,INFRA003,Decommissioned,Retired,2024-01-12,2024-03-06,2024-07-08
AST15080,rail,Unknown,41.76783401124244,-87.7620448709816,INFRA002,Construction,Installed,2024-01-25,2024-03-22,2024-06-20
AST15081,rail,Unknown,41.75770318502402,-87.77169082431145,INFRA001,Decommissioned,Retired,2024-01-25,2024-03-19,2024-07-09
AST15082,rail,Unknown,41.75660265036365,-87.77520941012735,INFRA001,Design,Planned,2024-02-17,,2024-02-17
AST15083,rail,Unknown,41.757496237574,-87.76730580492446,INFRA003,Operation,Active,2024-02-03,2024-04-17,2024-06-25
AST15084,rail,Unknown,41.75679912419341,-87.76246379625746,INFRA001,Decommissioned,Retired,2024-02-22,2024-04-09,2024-10-03
AST15085,rail,Unknown,41.758427650223254,-87.77645223441314,INFRA001,Design,Planned,2024-02-19,,2024-02-19
AST15086,rail,Unknown,41.76127439038993,-87.74674350599773,INFRA001,Construction,Installed,2024-02-15,2024-05-13,2024-09-15
AST15087,rail,Unknown,41.75801629638469,-87.76221640399605,INFRA001,Design,Planned,2024-01-18,,2024-01-18
AST15088,rail,Unknown,41.75650071138404,-87.77143904831854,INFRA002,Operation,Active,2024-01-01,2024-03-22,2024-09-12
AST15089,rail,Unknown,41.75823420749439,-87.7767951591862,INFRA001,Operation,Active,2024-01-12,2024-04-04,2024-05-14
AST15090,rail,Unknown,41.757996111433535,-87.77660965379219,INFRA001,Operation,Active,2024-01-11,2024-02-11,2024-06-10
AST15091,rail,Unknown,41.76604953951118,-87.78059170678748,INFRA001,Construction,Installed,2024-01-25,2024-04-12,2024-08-17
AST15092,rail,Unknown,41.76673051883112,-87.7866343581749,INFRA001,Operation,Active,2024-01-05,2024-03-26,2024-05-18
AST15093,rail,Unknown,41.76642480033651,-87.78492930273,INFRA001,Construction,Installed,2024-02-06,2024-04-02,2024-06-01
AST15094,rail,Unknown,41.766756964156606,-87.78699029781829,INFRA001,Construction,Installed,2024-02-16,2024-05-02,2024-10-18
AST15095,rail,Unknown,41.76647966181407,-87.78492135682795,INFRA001,Operation,Active,2024-01-16,2024-04-05,2024-06-14
AST15096,rail,Unknown,41.76678259059143,-87.78738170666581,INFRA001,Operation,Active,2024-01-16,2024-03-17,2024-06-13
AST15097,rail,Unknown,41.76627810791251,-87.78410285618894,INFRA001,Operation,Active,2024-01-02,2024-02-24,2024-07-09
AST15098,rail,Unknown,41.7663011959876,-87.78418873809491,INFRA002,Design,Planned,2024-02-06,,2024-02-06
AST15099,rail,Unknown,41.766217030607656,-87.78461453694533,INFRA001,Operation,Active,2024-02-21,2024-03-24,2024-05-05
AST15100,rail,Unknown,41.76625290712146,-87.7524609522847,INFRA001,Decommissioned,Retired,2024-02-21,2024-05-01,2024-07-11
AST15101,rail,Unknown,41.76612944313904,-87.78505102680468,INFRA002,Decommissioned,Retired,2024-01-12,2024-03-28,2024-08-27
AST15102,rail,Unknown,41.76617319516148,-87.79464424816953,INFRA002,Operation,Active,2024-02-18,2024-04-28,2024-09-25
AST15103,rail,Unknown,41.766940875659934,-87.78649144126986,INFRA002,Design,Planned,2024-01-07,,2024-01-07
AST15104,rail,Unknown,41.7660477425547,-87.78544645327901,INFRA003,Operation,Active,2024-02-29,2024-05-07,2024-07-05
AST15105,rail,Unknown,41.76603861339019,-87.75787380516616,INFRA002,Operation,Active,2024-02-18,2024-03-28,2024-06-15
AST15106,rail,Unknown,41.76637033026471,-87.78413806141573,INFRA003,Construction,Installed,2024-01-12,2024-03-04,2024-04-29
AST15107,rail,Unknown,41.766156146584024,-87.7855662888514,INFRA003,Construction,Installed,2024-02-06,2024-04-20,2024-08-31
AST15108,rail,Unknown,41.7659906524114,-87.78042739243179,INFRA003,Operation,Active,2024-03-01,2024-05-26,2024-08-02
AST15109,rail,Unknown,41.76546604923291,-87.78089516024662,INFRA003,Operation,Active,2024-01-03,2024-02-16,2024-05-31
AST15110,rail,Unknown,41.764857208413424,-87.77856637673544,INFRA002,Construction,Installed,2024-01-27,2024-03-23,2024-08-05
AST15111,rail,Unknown,41.7646121660215,-87.7785119270487,INFRA001,Operation,Active,2024-01-21,2024-04-10,2024-06-16
AST15112,rail,Unknown,41.76493853673988,-87.77854484564048,INFRA003,Design,Planned,2024-02-18,,2024-02-18
AST15113,rail,Unknown,41.7652534,-87.79374895000001,INFRA002,Design,Planned,2024-01-23,,2024-01-23
AST15114,rail,Unknown,41.76572573575694,-87.76478628754944,INFRA002,Design,Planned,2024-01-09,,2024-01-09
AST15115,rail,Unknown,41.76488187292231,-87.78031645051279,INFRA002,Decommissioned,Retired,2024-02-01,2024-04-24,2024-09-15
AST15116,rail,Unknown,41.76624246539846,-87.7512406683432,INFRA002,Operation,Active,2024-02-04,2024-03-24,2024-08-10
AST15117,rail,Unknown,41.76632983566907,-87.75191195096075,INFRA003,Operation,Active,2024-02-01,2024-04-30,2024-09-09
AST15118,rail,Unknown,41.76727423506534,-87.74576724978232,INFRA001,Operation,Active,2024-01-15,2024-03-02,2024-07-03
AST15119,rail,Unknown,41.76580556228164,-87.76226663645485,INFRA002,Construction,Installed,2024-02-01,2024-04-28,2024-09-16
AST15120,rail,Unknown,41.76725626993338,-87.74551730233146,INFRA001,Operation,Active,2024-01-23,2024-03-18,2024-05-09
AST15121,rail,Unknown,41.76565996404481,-87.76458697295138,INFRA002,Design,Planned,2024-01-07,,2024-01-07
AST15122,rail,Unknown,41.76553103413657,-87.77915334142341,INFRA001,Operation,Active,2024-01-13,2024-03-25,2024-07-21
AST15123,rail,Unknown,41.76819863109069,-87.77112946920708,INFRA001,Construction,Installed,2024-02-03,2024-03-26,2024-08-07
AST15124,rail,Unknown,41.76843583096487,-87.76961471223916,INFRA001,Construction,Installed,2024-02-06,2024-04-28,2024-09-25
AST15125,rail,Unknown,41.768329145251506,-87.76950204712092,INFRA002,Design,Planned,2024-02-15,,2024-02-15
AST15126,rail,Unknown,41.76768653451249,-87.77198793563888,INFRA001,Design,Planned,2024-02-05,,2024-02-05
AST15127,rail,Unknown,41.76792862240957,-87.77715689756572,INFRA003,Design,Planned,2024-02-17,,2024-02-17
AST15128,rail,Unknown,41.76755711924263,-87.78205290808279,INFRA003,Operation,Active,2024-02-09,2024-03-11,2024-05-08
AST15129,rail,Unknown,41.7677601454296,-87.78083775947155,INFRA001,Design,Planned,2024-01-18,,2024-01-18
AST15130,rail,Unknown,41.767674196005984,-87.76931881308678,INFRA001,Operation,Active,2024-01-15,2024-03-03,2024-08-20
AST15131,rail,Unknown,41.76798429685344,-87.77074097205383,INFRA001,Construction,Installed,2024-03-01,2024-04-27,2024-07-10
AST15132,rail,Unknown,41.76760411175077,-87.76918199038543,INFRA002,Construction,Installed,2024-01-22,2024-04-01,2024-08-17
AST15133,rail,Unknown,41.768051409956854,-87.77099671074424,INFRA002,Design,Planned,2024-01-08,,2024-01-08
AST15134,rail,Unknown,41.76777078374074,-87.76977629682871,INFRA003,Construction,Installed,2024-02-26,2024-04-29,2024-09-23
AST15135,rail,Unknown,41.76808674522064,-87.77096726438019,INFRA003,Construction,Installed,2024-02-24,2024-03-27,2024-08-02
AST15136,rail,Unknown,41.76791259630162,-87.77040458308417,INFRA002,Operation,Active,2024-02-15,2024-04-13,2024-07-02
AST15137,rail,Unknown,41.76774063038604,-87.76959002783202,INFRA003,Operation,Active,2024-02-03,2024-04-13,2024-06-20
AST15138,rail,Unknown,41.76828635165203,-87.77013804131855,INFRA003,Construction,Installed,2024-01-31,2024-03-29,2024-09-19
AST15139,rail,Unknown,41.76802073334386,-87.77060195214321,INFRA003,Operation,Active,2024-02-01,2024-03-28,2024-05-29
AST15140,rail,Unknown,41.76753783856708,-87.76992506873019,INFRA001,Operation,Active,2024-01-06,2024-02-07,2024-05-27
AST15141,rail,Unknown,41.76747909810067,-87.77026129187155,INFRA001,Operation,Active,2024-01-24,2024-04-08,2024-05-17
AST15142,rail,Unknown,41.76751772031447,-87.76989806505458,INFRA001,Operation,Active,2024-02-04,2024-04-20,2024-08-12
AST15143,rail,Unknown,41.767362812864505,-87.77068127733895,INFRA002,Operation,Active,2024-02-07,2024-04-08,2024-08-30
AST15144,rail,Unknown,41.767267254722086,-87.77019929632351,INFRA003,Construction,Installed,2024-01-27,2024-03-07,2024-09-02
AST15145,rail,Unknown,41.7674434820566,-87.7697623783356,INFRA002,Operation,Active,2024-02-07,2024-04-19,2024-06-18
AST15146,rail,Unknown,41.767417557275415,-87.77055575228415,INFRA002,Design,Planned,2024-02-29,,2024-02-29
AST15147,rail,Unknown,41.76736054051677,-87.76968120403102,INFRA003,Construction,Installed,2024-01-14,2024-03-17,2024-04-19
AST15148,rail,Unknown,41.767813223868686,-87.77592811332586,INFRA001,Operation,Active,2024-01-03,2024-02-24,2024-03-31
AST15149,rail,Unknown,41.76909069507095,-87.75887724114449,INFRA001,Decommissioned,Retired,2024-02-16,2024-04-15,2024-09-18
AST15150,rail,Unknown,41.76974657376697,-87.75501765006632,INFRA002,Operation,Active,2024-01-22,2024-02-29,2024-05-06
AST15151,rail,Unknown,41.76977748561435,-87.76238669467291,INFRA001,Decommissioned,Retired,2024-02-18,2024-05-09,2024-06-25
AST15152,rail,Unknown,41.769230968165566,-87.75837465238506,INFRA002,Construction,Installed,2024-01-26,2024-03-17,2024-08-01
AST15153,rail,Unknown,41.770033605067816,-87.75853403438292,INFRA003,Design,Planned,2024-01-13,,2024-01-13
AST15154,rail,Unknown,41.7692487353244,-87.75749271806026,INFRA002,Construction,Installed,2024-01-01,2024-02-28,2024-04-02
AST15155,rail,Unknown,41.769397885112845,-87.75777977354616,INFRA002,Operation,Active,2024-01-31,2024-04-19,2024-08-16
AST15156,rail,Unknown,41.76929021764881,-87.7560074591393,INFRA003,Decommissioned,Retired,2024-02-20,2024-03-23,2024-08-02
AST15157,rail,Unknown,41.76586835569789,-87.76188688495188,INFRA001,Construction,Installed,2024-01-28,2024-03-22,2024-05-17
AST15158,rail,Unknown,41.769392399108746,-87.75666731307496,INFRA003,Operation,Active,2024-01-16,2024-02-21,2024-04-26
AST15159,rail,Unknown,41.76947990496824,-87.7601993716036,INFRA003,Design,Planned,2024-02-01,,2024-02-01
AST15160,rail,Unknown,41.76942756286024,-87.7585622639224,INFRA003,Construction,Installed,2024-02-07,2024-04-19,2024-09-20
AST15161,rail,Unknown,41.76939658019251,-87.75329043722707,INFRA003,Design,Planned,2024-02-03,,2024-02-03
AST15162,rail,Unknown,41.76940232352979,-87.75502809495677,INFRA003,Operation,Active,2024-02-07,2024-03-10,2024-07-25
AST15163,rail,Unknown,41.76914975937894,-87.75801892455544,INFRA001,Operation,Active,2024-02-14,2024-03-20,2024-09-16
AST15164,rail,Unknown,41.76928256437956,-87.75744313668139,INFRA002,Operation,Active,2024-01-08,2024-02-21,2024-08-04
AST15165,rail,Unknown,41.76798006187771,-87.75156420302231,INFRA001,Construction,Installed,2024-01-24,2024-03-18,2024-05-29
AST15166,rail,Unknown,41.76825804070758,-87.75225465614088,INFRA002,Construction,Installed,2024-02-14,2024-03-17,2024-09-05
AST15167,rail,Unknown,41.768654289137686,-87.75283724124728,INFRA002,Operation,Active,2024-01-11,2024-03-28,2024-05-05
AST15168,rail,Unknown,41.76869876747674,-87.75350950890382,INFRA002,Design,Planned,2024-01-08,,2024-01-08
AST15169,rail,Unknown,41.76745601324373,-87.75319802802325,INFRA001,Design,Planned,2024-01-26,,2024-01-26
AST15170,rail,Unknown,41.76802132275967,-87.75144806743906,INFRA002,Operation,Active,2024-01-06,2024-02-25,2024-05-12
AST15171,rail,Unknown,41.768363033071395,-87.75124089989178,INFRA001,Operation,Active,2024-01-03,2024-02-19,2024-06-26
AST15172,rail,Unknown,41.76861964943383,-87.75188121916979,INFRA001,Operation,Active,2024-01-15,2024-04-09,2024-07-30
AST15173,rail,Unknown,41.76818573129624,-87.75149235773242,INFRA002,Construction,Installed,2024-02-13,2024-03-25,2024-05-09
AST15174,rail,Unknown,41.76728930418812,-87.75211265459403,INFRA003,Decommissioned,Retired,2024-02-02,2024-03-05,2024-06-26
AST15175,rail,Unknown,41.76714677105345,-87.75169843813197,INFRA003,Operation,Active,2024-01-25,2024-04-10,2024-07-01
AST15176,rail,Unknown,41.76823264271532,-87.74571545943793,INFRA003,Operation,Active,2024-01-17,2024-04-02,2024-07-18
AST15177,rail,Unknown,41.7678691408662,-87.74567758444296,INFRA001,Design,Planned,2024-02-21,,2024-02-21
AST15178,rail,Unknown,41.76816085245052,-87.75212381248217,INFRA003,Operation,Active,2024-01-03,2024-03-13,2024-04-21
AST15179,rail,Unknown,41.768095157197266,-87.75166975591642,INFRA001,Construction,Installed,2024-02-03,2024-03-25,2024-05-08
AST15180,rail,Unknown,41.76783623199929,-87.75157815580339,INFRA002,Design,Planned,2024-02-05,,2024-02-05
AST15181,rail,Unknown,41.7682999353292,-87.75220614685315,INFRA001,Construction,Installed,2024-01-25,2024-02-29,2024-07-21
AST15182,rail,Unknown,41.767612154394456,-87.75182568314077,INFRA002,Construction,Installed,2024-01-31,2024-04-09,2024-05-21
AST15183,rail,Unknown,41.76791569618245,-87.7511713738494,INFRA001,Operation,Active,2024-01-20,2024-02-25,2024-07-03
AST15184,rail,Unknown,41.767685514029054,-87.75172056687761,INFRA003,Operation,Active,2024-01-18,2024-04-14,2024-06-16
AST15185,rail,Unknown,41.767719612499086,-87.75215677930309,INFRA003,Operation,Active,2024-01-15,2024-03-19,2024-05-21
AST15186,rail,Unknown,41.768226609584225,-87.75228518477321,INFRA002,Construction,Installed,2024-01-15,2024-04-03,2024-06-03
AST15187,rail,Unknown,41.76844903531914,-87.75215409982003,INFRA002,Operation,Active,2024-01-26,2024-04-08,2024-05-23
AST15188,rail,Unknown,41.767764692460126,-87.75177155793548,INFRA001,Operation,Active,2024-01-06,2024-02-19,2024-04-25
AST15189,rail,Unknown,41.76847368701236,-87.75255002141704,INFRA002,Decommissioned,Retired,2024-02-17,2024-04-25,2024-06-06
AST15190,rail,Unknown,41.76756650719425,-87.75254554496269,INFRA001,Design,Planned,2024-01-25,,2024-01-25
AST15191,rail,Unknown,41.76852196981023,-87.75304367515835,INFRA001,Decommissioned,Retired,2024-01-20,2024-03-06,2024-05-15
