asset_id,asset_type,location,latitude,longitude
AST11276,rail,Brooklyn District,39.03605885,-89.75516425
AST11277,rail,Brooklyn District,38.93855961269816,-89.84475827905011
AST11278,rail,Unknown,39.05455720523185,-89.73684516871509
AST11279,rail,Unknown,39.0404329,-89.75055075
AST11280,rail,UP De Soto Subdivision,38.31190319057447,-90.37593861671702
AST11281,rail,CN Bluford Subdivision,38.78330615,-88.68197100000002
AST11282,rail,CN Bluford Subdivision,38.76019145,-88.68434955000001
AST11283,rail,CN Bluford Subdivision,38.737947649999995,-88.68661075
AST11284,rail,CN Bluford Subdivision,38.609474509707844,-88.69971749449422
AST11285,rail,CN Bluford Subdivision,38.77175227448233,-88.68317372280895
AST11286,rail,CN Bluford Subdivision,38.749035738443766,-88.68548197366016
AST11287,rail,UP Salem Subdivision,38.773466299999995,-88.85476704999999
AST11288,rail,Unknown,38.76560251881161,-88.85400765053727
AST11289,rail,UP Salem Subdivision,38.78967608476695,-88.85461621491783
AST11290,rail,UP Milwaukee Subdivision,41.948150749999996,-87.91493635
AST11291,rail,Unknown,41.94045519250522,-87.91481842135136
AST11292,rail,Unknown,41.938731598723365,-87.915326480685
AST11293,rail,UP Milwaukee Subdivision,41.94931650226056,-87.915064731594
AST11294,rail,UP Milwaukee Subdivision,41.93925273761291,-87.91452876890325
AST11295,rail,Unknown,41.93878670094917,-87.91687084653398
AST11296,rail,UP Milwaukee Subdivision,41.939598536052905,-87.91448973817056
AST11297,rail,Unknown,41.92834519994819,-87.91582484870344
AST11298,rail,Unknown,41.93857660896756,-87.91536611127152
AST11299,rail,UP Milwaukee Subdivision,41.93113599855979,-87.91411422234155
AST11300,rail,Charleston District,39.493838086912525,-88.19174651143258
AST11301,rail,Charleston District,39.49729035,-88.18431100000001
AST11302,rail,Pana Subdivision,38.83569610561789,-90.02441719841605
AST11303,rail,Pana Subdivision,38.83751725,-90.0211197
AST11304,rail,UP Salem Subdivision,38.64660734523176,-88.92105164435854
AST11305,rail,UP Salem Subdivision,38.6360581,-88.93141600000001
AST11306,rail,Unknown,37.73502357320946,-88.98670149522978
AST11307,rail,Unknown,37.73565441783693,-88.98698309838952
AST11308,rail,BNSF Aurora Subdivision,41.75766224371203,-88.43841772703324
AST11309,rail,BNSF Aurora Subdivision,41.75806555,-88.44225165
AST11310,rail,BNSF Aurora Subdivision,41.758060072746424,-88.45039844856568
AST11311,rail,BNSF Aurora Subdivision,41.75802435,-88.44226425
AST11312,rail,UP Milwaukee Subdivision,41.95060503974516,-87.91519055623237
AST11313,rail,UP Milwaukee Subdivision,41.951457222182576,-87.91551311560761
AST11314,rail,UP Milwaukee Subdivision,41.949299953013316,-87.914996009592
AST11315,rail,UP Milwaukee Subdivision,41.95216619999999,-87.91591935
AST11316,rail,UP Milwaukee Subdivision,41.94813875,-87.9148668
AST11317,rail,BNSF Beardstown Subdivision,37.647673,-88.9609351
AST11318,rail,BNSF Beardstown Subdivision,37.665710596794966,-88.9566757012813
AST11319,rail,UP Marion Subdivision,37.80661888602524,-88.92823383654734
AST11320,rail,UP Kenosha Subdivision,42.093654900000004,-87.7229446
AST11321,rail,UP Kenosha Subdivision,42.09769402183065,-87.72631057972642
AST11322,rail,UP Kenosha Subdivision,42.1176666488601,-87.7430850197903
AST11323,rail,Leithton Subdivision,41.77906053633792,-88.23184851884186
AST11324,rail,Leithton Subdivision,41.77660405,-88.2320338
AST11325,rail,UP Kenosha Subdivision,42.515631742496296,-87.81820482887724
AST11326,rail,Leithton Subdivision,42.35267677258305,-87.82732611337191
AST11327,rail,C&M Subdivision,42.08012459999999,-87.80854155
AST11328,rail,C&M Subdivision,42.1311732,-87.8295804
AST11329,rail,C&M Subdivision,42.11197151850634,-87.82168753012179
AST11330,rail,C&M Subdivision,42.07172135184157,-87.80416684878824
AST11331,rail,C&M Subdivision,41.97527125,-87.75404605000001
AST11332,rail,C&M Subdivision,41.9734506,-87.75310304999999
AST11333,rail,C&M Subdivision,41.9716352,-87.7521596
AST11334,rail,C&M Subdivision,41.9773131,-87.7551029
AST11335,rail,C&M Subdivision,41.9880309,-87.76069075000001
AST11336,rail,C&M Subdivision,42.05523195,-87.79560029999999
AST11337,rail,C&M Subdivision,41.9689129,-87.75074875
AST11338,rail,C&M Subdivision,41.970727,-87.75168930000001
AST11339,rail,C&M Subdivision,42.0405118,-87.78793425
AST11340,rail,C&M Subdivision,41.97435785,-87.7535721
AST11341,rail,C&M Subdivision,41.968002999999996,-87.75027614999999
AST11342,rail,C&M Subdivision,42.0631633,-87.7997221
AST11343,rail,C&M Subdivision,41.976240149999995,-87.75454830000001
AST11344,rail,C&M Subdivision,41.96981884999999,-87.75121899999998
AST11345,rail,C&M Subdivision,42.01008875641083,-87.77213328322159
AST11346,rail,C&M Subdivision,41.972542354266764,-87.75263188034738
AST11347,rail,C&M Subdivision,42.0591443618323,-87.79762566250847
AST11348,rail,C&M Subdivision,42.04789395450512,-87.79177800879478
AST11349,rail,C&M Subdivision,41.98270902270486,-87.75792342777063
AST11350,rail,Unknown,37.17448189337866,-88.75640805355499
AST11351,rail,Unknown,37.1724854249625,-88.75255079246999
AST11352,rail,Unknown,37.17202622844396,-88.75443898935882
AST11353,rail,BNSF Chillicothe Subdivision,40.92222097906956,-90.03789510467654
AST11354,rail,BNSF Chillicothe Subdivision,40.92240065,-90.06159325
AST11355,rail,BNSF Chillicothe Subdivision,40.92131725,-90.01420925000001
AST11356,rail,BNSF Chillicothe Subdivision,40.923685428210035,-90.0856086623769
AST11357,rail,BNSF Chillicothe Subdivision,40.922908202557004,-89.76287784998767
AST11358,rail,BNSF Chillicothe Subdivision,40.921003340280045,-89.84512652850925
AST11359,rail,Charleston District,39.621887300000004,-88.07001484999999
AST11360,rail,Charleston District,39.61033487063023,-88.09265016708405
AST11361,rail,Springfield Subdivision,40.476508800000005,-89.0097395
AST11362,rail,Springfield Subdivision,40.477758818489015,-89.0090052827799
AST11363,rail,Charleston District,39.472143200000005,-88.21457095
AST11364,rail,Charleston District,39.429528522498515,-88.268536679774
AST11365,rail,Charleston District,39.485457249999996,-88.20776910000001
AST11366,rail,Charleston District,39.47901617017706,-88.21160199772333
AST11367,rail,Unknown,37.802769115703576,-89.03820755682497
AST11368,rail,Unknown,37.803179650000004,-89.0300483
AST11369,rail,Unknown,37.8032268310667,-89.01969414721694
AST11370,rail,Unknown,37.80320518202908,-89.02350588116066
AST11371,rail,Evansville Western Railway,38.216646749999995,-88.7091421
AST11372,rail,Evansville Western Railway,38.207389351115154,-88.69739778507794
AST11373,rail,UP Harvard Subdivision,42.42016796336785,-88.61811331401117
AST11374,rail,Freeport Subdivision,41.8966469,-87.96355335000001
AST11375,rail,Freeport Subdivision,41.897188150000005,-87.96446385
AST11376,rail,Freeport Subdivision,41.89770555,-87.965333
AST11377,rail,Freeport Subdivision,41.886940459097474,-87.94724686152817
AST11378,rail,Unknown,41.90178232118467,-87.9739876022266
AST11379,rail,UP Geneva Subdivision,41.88228450064309,-88.28396741704582
AST11380,rail,UP Geneva Subdivision,41.88175165,-88.30405155
AST11381,rail,Unknown,40.313819528818485,-90.04121939604731
AST11382,rail,Unknown,40.31413284029456,-90.03970553888023
AST11383,rail,Unknown,40.312571563234826,-90.05627763767654
AST11384,rail,Unknown,40.31549626360088,-90.03099266682345
AST11385,rail,Unknown,40.31236089493058,-90.0566204088852
AST11386,rail,Unknown,40.31552097836204,-90.03057930747006
AST11387,rail,Unknown,40.315461461099204,-90.0315600637564
AST11388,rail,Unknown,40.312200346524236,-90.04527555419831
AST11389,rail,Unknown,40.31561274149042,-90.0292860378581
AST11390,rail,Unknown,40.31272592950021,-90.05419298631318
AST11391,rail,Unknown,40.31544260027155,-90.0316237023999
AST11392,rail,Unknown,40.31306862857228,-90.04602599012468
AST11393,rail,Unknown,40.27429820482485,-90.08368412209005
AST11394,rail,Unknown,40.27457714481615,-90.08360256665063
AST11395,rail,Unknown,40.280995046055345,-90.0792975080886
AST11396,rail,Unknown,40.2819756869851,-90.07725104583642
AST11397,rail,Belvidere Subdivision,42.23894181250892,-88.93831205389479
AST11398,rail,Belvidere Subdivision,42.23637918088736,-89.04625992376944
AST11399,rail,Belvidere Subdivision,42.23144638071901,-89.02235115871633
AST11400,rail,Belvidere Subdivision,42.23215755,-89.03321725
AST11401,rail,Belvidere Subdivision,42.2585151,-89.07696805
AST11402,rail,Belvidere Subdivision,42.26889815,-89.10334115
AST11403,rail,Belvidere Subdivision,42.26896645,-89.1039533
AST11404,rail,Belvidere Subdivision,42.24360280000001,-89.05751939999999
AST11405,rail,Belvidere Subdivision,42.26893987678345,-89.10367977167853
AST11406,rail,Belvidere Subdivision,42.252491750000004,-89.06405775
AST11407,rail,Belvidere Subdivision,42.235513749999996,-88.95512744999999
AST11408,rail,Belvidere Subdivision,42.25573407852237,-89.07041877762194
AST11409,rail,Belvidere Subdivision,42.26889755068456,-89.10667710198982
AST11410,rail,Belvidere Subdivision,42.248305967943814,-89.060395200107
AST11411,rail,Freeport Subdivision,42.26717511832072,-89.10578449793495
AST11412,rail,Unknown,42.25922606274083,-89.09302095050501
AST11413,rail,Unknown,42.26708034506253,-89.09967802671468
AST11414,rail,Rockford Subdivision,42.265944749999996,-89.10238895
AST11415,rail,Unknown,42.2680551,-89.1030643
AST11416,rail,Unknown,42.2572903,-89.0926898
AST11417,rail,Rockford Subdivision,42.347685299999995,-89.07588475000001
AST11418,rail,Rockford Subdivision,42.2785675,-89.10289815
AST11419,rail,Freeport Subdivision,42.2659088,-89.1023935
AST11420,rail,Rockford Subdivision,42.22636865,-89.0821712
AST11421,rail,Unknown,42.26815641466881,-89.10307503777116
AST11422,rail,Freeport Subdivision,42.2319856,-89.03394510000001
AST11423,rail,Rockford Subdivision,42.23875051408076,-89.08722375415121
AST11424,rail,Unknown,42.26856560228348,-89.10361150708621
AST11425,rail,Freeport Subdivision,42.236609604793195,-89.04734889686257
AST11426,rail,Rockford Subdivision,42.293954367592335,-89.09243327944678
AST11427,rail,Rockford Subdivision,42.35929217828376,-89.06483489039046
AST11428,rail,Unknown,37.088584350000005,-89.15810665000001
AST11429,rail,Unknown,37.08935786757242,-89.15724793463342
AST11430,rail,Unknown,37.08964803854494,-89.15682924289767
AST11431,rail,Unknown,37.08979634976261,-89.1568297790982
AST11432,rail,Unknown,37.08723832144895,-89.15935947353067
AST11433,rail,Unknown,37.08661181065088,-89.1596606988947
AST11434,rail,Unknown,37.089641650000004,-89.15726365
AST11435,rail,Unknown,41.82183720702423,-87.62931398006015
AST11436,rail,Unknown,41.8236823,-87.6293646
AST11437,rail,Unknown,41.821297599999994,-87.62913474999999
AST11438,rail,Unknown,41.81189725,-87.62888300000002
AST11439,rail,Unknown,41.79891005,-87.62868005
AST11440,rail,Unknown,41.80918745,-87.62896795
AST11441,rail,Unknown,41.82018246370587,-87.6291823981492
AST11442,rail,Unknown,41.80870579999999,-87.62895130000003
AST11443,rail,Unknown,41.811403049999996,-87.6289345
AST11444,rail,Unknown,41.81026633886172,-87.62893206324752
AST11445,rail,Unknown,41.785513449999996,-87.6281041
AST11446,rail,Unknown,41.78221309933426,-87.62773123801507
AST11447,rail,Unknown,41.784951499600304,-87.62809679929441
AST11448,rail,Unknown,41.779350584572164,-87.62571644851204
AST11449,rail,Unknown,41.775305515311274,-87.61762532063858
AST11450,rail,Unknown,41.78627401326111,-87.62808532428468
AST11451,rail,Unknown,41.78027174294535,-87.62548272959428
AST11452,rail,Unknown,41.779036241333884,-87.62487586572824
AST11453,rail,Unknown,41.5535026141365,-89.11530296836992
AST11454,rail,Unknown,41.560928758141735,-89.08415152283322
AST11455,rail,Unknown,41.55771736479582,-89.09949417977236
AST11456,rail,Unknown,41.566403217471084,-89.05417735878997
AST11457,rail,Unknown,41.555714116016226,-89.1111855090917
AST11458,rail,Unknown,41.56221312926682,-89.07393813850635
AST11459,rail,Unknown,41.55241118315495,-89.11623722549001
AST11460,rail,Unknown,41.56231766379345,-89.07367934755621
AST11461,rail,Unknown,41.56244981712204,-89.07324299099817
AST11462,rail,Unknown,41.56235816865355,-89.07677277948255
AST11463,rail,Unknown,41.55421350071673,-89.11387284530562
AST11464,rail,Unknown,41.549114303067206,-89.11738889199621
AST11465,rail,Unknown,41.560148861920254,-89.10387785742554
AST11466,rail,Unknown,41.55389837902463,-89.11322093149964
AST11467,rail,Unknown,41.549497162184096,-89.1175010879666
AST11468,rail,Unknown,41.562646513402925,-89.05393021417623
AST11469,rail,Unknown,41.55591532820262,-89.10949582216257
AST11470,rail,BNSF Mendota Subdivision,41.55100560199859,-89.11568808141122
AST11471,rail,BNSF Mendota Subdivision,41.6220988,-88.75092425
AST11472,rail,BNSF Mendota Subdivision,41.6399002,-88.6527644
AST11473,rail,BNSF Mendota Subdivision,41.59208005,-88.9156628
AST11474,rail,BNSF Mendota Subdivision,41.69137795,-88.4084306
AST11475,rail,BNSF Mendota Subdivision,41.68295620000001,-88.44587365000001
AST11476,rail,BNSF Mendota Subdivision,41.6652232,-88.52460545
AST11477,rail,BNSF Mendota Subdivision,41.65080665,-88.5813596
AST11478,rail,BNSF Mendota Subdivision,41.57759865,-88.994159
AST11479,rail,BNSF Mendota Subdivision,41.57763645,-88.99417165
AST11480,rail,BNSF Mendota Subdivision,41.59204255,-88.915653
AST11481,rail,BNSF Mendota Subdivision,41.622062650000004,-88.75091965
AST11482,rail,BNSF Mendota Subdivision,41.583548859815856,-88.96186582695677
AST11483,rail,BNSF Mendota Subdivision,41.67184613290147,-88.49524603767455
AST11484,rail,BNSF Mendota Subdivision,41.65817333115095,-88.55317652956894
AST11485,rail,BNSF Mendota Subdivision,41.68878057606389,-88.4199816251953
AST11486,rail,BNSF Mendota Subdivision,41.583586189866196,-88.9618801075505
AST11487,rail,BNSF Mendota Subdivision,41.60501128341128,-88.84467081366745
AST11488,rail,BNSF Mendota Subdivision,41.63694539426391,-88.66885669668956
AST11489,rail,BNSF Mendota Subdivision,41.60505070847274,-88.84468132286507
AST11490,rail,BNSF Mendota Subdivision,41.645551487185166,-88.61706179225534
AST11491,rail,BNSF Mendota Subdivision,41.70145106332181,-88.37813027620247
AST11492,rail,BNSF Mendota Subdivision,41.63686173849556,-88.66955061171646
AST11493,rail,Unknown,41.67448390500206,-88.50887340922328
AST11494,rail,Unknown,41.709314223043336,-88.36115147930455
AST11495,rail,Unknown,41.707513457587595,-88.36309282706216
AST11496,rail,Unknown,41.70911870953683,-88.36154697168091
AST11497,rail,Unknown,41.68219496709436,-88.45196754560506
AST11498,rail,Unknown,41.71011657857301,-88.36381796693706
AST11499,rail,Unknown,41.589866911545215,-88.92763314325632
AST11500,rail,Unknown,41.63396394743961,-88.68544481268654
AST11501,rail,Unknown,41.6336273984321,-88.68730592952213
AST11502,rail,Unknown,41.68635793101794,-88.43066987699554
AST11503,rail,Unknown,41.674120947672215,-88.50827895260001
AST11504,rail,Unknown,41.711780713446096,-88.36428252041972
AST11505,rail,Unknown,41.64629083117544,-88.61472100274564
AST11506,rail,Unknown,41.58861749081389,-88.93493731744405
AST11507,rail,Unknown,41.61287840712038,-88.8019619398448
AST11508,rail,Unknown,41.71176167694099,-88.36532873838647
AST11509,rail,Unknown,41.66323039162771,-88.53298879145382
AST11510,rail,Unknown,41.588695593199425,-88.93431194049566
AST11511,rail,Unknown,41.711764417977044,-88.3647164348593
AST11512,rail,Unknown,41.6874116111025,-88.42536855373682
AST11513,rail,Unknown,41.61495297592565,-88.78980130207435
AST11514,rail,Unknown,41.649259542280625,-88.59709201948333
AST11515,rail,Unknown,41.30565556537803,-88.58925604665326
AST11516,rail,Unknown,41.305687600341855,-88.58897913227345
AST11517,rail,Unknown,41.30539830044749,-88.59052990118477
AST11518,rail,Unknown,41.30558899432362,-88.58963474940664
AST11519,rail,Unknown,41.308785432797386,-88.59270208287822
AST11520,rail,Unknown,41.306918098170705,-88.59614405317289
AST11521,rail,Unknown,41.30623008790891,-88.59535523425319
AST11522,rail,Unknown,41.30957403814548,-88.59445531858933
AST11523,rail,UP Harvard Subdivision,41.96929695,-87.75952825
AST11524,rail,UP Harvard Subdivision,41.96862405,-87.75834225
AST11525,rail,Wiggins Industrial Lead,38.64492979040479,-90.16997785626806
AST11526,rail,Unknown,41.87930945,-87.62288310000001
AST11527,rail,Pana Subdivision,38.9202162705583,-89.84748710775787
AST11528,rail,Pana Subdivision,38.921741350000005,-89.84445835
AST11529,rail,Unknown,38.59010552127546,-90.14571745876106
AST11530,rail,Springfield Subdivision,38.93429377006538,-90.16871887483966
AST11531,rail,Springfield Subdivision,38.915410050000006,-90.14746339999999
AST11532,rail,Springfield-Hannibal District,39.74383935,-90.26161525
AST11533,rail,Springfield-Hannibal District,39.744665283944855,-90.26646903906563
AST11534,rail,Unknown,41.64039237085527,-87.63656185013562
AST11535,rail,Unknown,41.6388415,-87.64402905
AST11536,rail,CPKC Jacksonville Subdivision,39.72874385,-90.21945035
AST11537,rail,CPKC Jacksonville Subdivision,39.71960475,-90.21950824999999
AST11538,rail,CPKC Jacksonville Subdivision,39.72138944964353,-90.2195148437162
AST11539,rail,Unknown,41.70112839624206,-87.76930540885854
AST11540,rail,Unknown,41.70965047281281,-87.78668933387836
AST11541,rail,Unknown,41.70967959092666,-87.7868851976033
AST11542,rail,Unknown,41.70637728396698,-87.77763559415386
AST11543,rail,Unknown,41.707960600444174,-87.77464928213875
AST11544,rail,Unknown,41.709596657294355,-87.77240559054555
AST11545,rail,Cragin Industrial Lead,41.88920286858606,-87.73643564927202
AST11546,rail,UP Kenosha Subdivision,42.19577582781616,-87.80551827950728
AST11547,rail,UP Kenosha Subdivision,42.19921755,-87.8077077
AST11548,rail,UP Kenosha Subdivision,42.1992042,-87.807749
AST11549,rail,UP Kenosha Subdivision,42.1957687,-87.80556530000001
